,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jacckard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
328,3,SIMI,going down                    ,traveling                     ,2 3,5,225,going down                    ,traveling                     ,going down,traveling,"['going', 'down']",['traveling'],"['going', 'down']",['traveling'],"('VBG', 'RP')","('VBG',)","['go', 'down']",['travel'],['go'],['travel'],['down'],[],0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.2857142857142857,1.0,0.4283457627196799,1.0,1.040968527888011e-301,1.0,1.1222693275123311e-301,1.0,1.0,1.0,0.4283457627196799,1.0,1.0,9,8,1.0,0.0,0.08333333333333333,0.0,0.5294117647058824
329,4,FORW,A large cruise ship           ,A cruise ship                 ,1 2 3 4,1 2 3,226,a large cruise ship           ,a cruise ship                 ,a large cruise ship,a cruise ship,"['a', 'large', 'cruise', 'ship']","['a', 'cruise', 'ship']","['a', 'large', 'cruise', 'ship']","['a', 'cruise', 'ship']","('DT', 'JJ', 'NN', 'NN')","('DT', 'NN', 'NN')","['a', 'large', 'cruise', 'ship']","['a', 'cruise', 'ship']","['large', 'cruise', 'ship']","['cruise', 'ship']",['a'],['a'],0.75,0.6666666666666666,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
330,2,REL,in harbor                     ,at a coast                    ,5 6,5 6 7,226,in harbor                     ,at a coast                    ,in harbor,at a coast,"['in', 'harbor']","['at', 'a', 'coast']","['in', 'harbor']","['at', 'a', 'coast']","('IN', 'NN')","('IN', 'DT', 'NN')","['in', 'harbor']","['at', 'a', 'coast']",['harbor'],['coast'],['in'],"['at', 'a']",0.0,0.0,0.0,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,0.1111111111111111,0.39596631368822577,0.0,5.522301447070285e-302,5.221255200587325e-302,5.614936131989935e-302,0.0,0.42857142857142855,0.16666666666666666,0.39596631368822577,0.45005942938814136,0.42857142857142855,8,9,0.0,1.0,0.08333333333333333,0.0,0.47058823529411764
331,2,REL,a road intersection           ,a paved street                ,4 5 6,4 5 6,227,a road intersection           ,a paved street                ,a road intersection,a paved street,"['a', 'road', 'intersection']","['a', 'paved', 'street']","['a', 'road', 'intersection']","['a', 'paved', 'street']","('DT', 'NN', 'NN')","('DT', 'JJ', 'NN')","['a', 'road', 'intersection']","['a', 'paved', 'street']","['road', 'intersection']","['paved', 'street']",['a'],['a'],0.2,0.0,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.3333333333333333,0.6979831568441129,0.0,5.9349491162163136e-301,0.0,6.929635576870419e-301,0.0,0.875,0.3333333333333333,0.6979831568441129,0.0,0.875,10,8,1.0,0.0,0.16666666666666666,0.0,0.5882352941176471
332,5,EQUI,in a plain                    ,in a field                    ,9 10 11,17 18 19,228,in a plain                    ,in a field                    ,in a plain,in a field,"['in', 'a', 'plain']","['in', 'a', 'field']","['in', 'a', 'plain']","['in', 'a', 'field']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['in', 'a', 'plain']","['in', 'a', 'field']",['plain'],['field'],"['in', 'a']","['in', 'a']",0.5,0.0,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,5.887537333439242e-302,1.0,6.310509828995619e-302,1.0,1.0,1.0,0.5060189611780347,1.0,10,9,1.0,0.0,0.08333333333333333,0.0,0.5294117647058824
333,3,FORW,in front of an uprooted tree  ,in front of a small copse of trees,12 13 14 15 16 17,9 10 11 12 13 14 15 16,228,in front of an uprooted tree  ,in front of a small copse of trees,in front of an uprooted tree,in front of a small copse of trees,"['in', 'front', 'of', 'an', 'uprooted', 'tree']","['in', 'front', 'of', 'a', 'small', 'copse', 'of', 'trees']","['in', 'front', 'of', 'an', 'uprooted', 'tree']","['in', 'front', 'of', 'a', 'small', 'copse', 'of', 'trees']","('IN', 'NN', 'IN', 'DT', 'JJ', 'NN')","('IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNS')","['in', 'front', 'of', 'an', 'uprooted', 'tree']","['in', 'front', 'of', 'a', 'small', 'copse', 'of', 'tree']","['front', 'uprooted', 'tree']","['front', 'small', 'copse', 'tree']","['in', 'of', 'an']","['in', 'of', 'a', 'of']",0.3,0.4,0.4444444444444444,0.625,0.5,0.49999999999999994,0.49999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
334,4,BACK,at a table                    ,at a restaurant table         ,6 7 8,6 7 8 9,229,at a table                    ,at a restaurant table         ,at a table,at a restaurant table,"['at', 'a', 'table']","['at', 'a', 'restaurant', 'table']","['at', 'a', 'table']","['at', 'a', 'restaurant', 'table']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN', 'NN')","['at', 'a', 'table']","['at', 'a', 'restaurant', 'table']",['table'],"['restaurant', 'table']","['at', 'a']","['at', 'a']",0.75,0.5,0.75,0.25,0.21428571428571427,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.29411764705882354
335,5,EQUI,at a restaurant table         ,at table of restaurant        ,6 7 8 9,5 6 7 8,230,at a restaurant table         ,at table of restaurant        ,at a restaurant table,at table of restaurant,"['at', 'a', 'restaurant', 'table']","['at', 'table', 'of', 'restaurant']","['at', 'a', 'restaurant', 'table']","['at', 'table', 'of', 'restaurant']","('IN', 'DT', 'NN', 'NN')","('IN', 'NN', 'IN', 'NN')","['at', 'a', 'restaurant', 'table']","['at', 'table', 'of', 'restaurant']","['restaurant', 'table']","['table', 'restaurant']","['at', 'a']","['at', 'of']",0.6,1.0,0.6,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.29411764705882354
336,3,SIMI,into food                     ,a cake                        ,7 8,8 9,232,into food                     ,a cake                        ,into food,a cake,"['into', 'food']","['a', 'cake']","['into', 'food']","['a', 'cake']","('IN', 'NN')","('DT', 'NN')","['into', 'food']","['a', 'cake']",['food'],['cake'],['into'],['a'],0.0,0.0,0.0,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.3333333333333333,0.6979831568441129,0.0,2.5396958537959814e-301,0.0,4.395293722778307e-301,0.0,0.8333333333333334,0.3333333333333333,0.6979831568441129,0.0,0.8333333333333334,5,7,0.0,1.0,0.16666666666666666,0.25,0.1764705882352941
337,4,FORW,in blue shift dress           ,in a blue dress               ,2 3 4 5,3 4 5 6,232,in blue shift dress           ,in a blue dress               ,in blue shift dress,in a blue dress,"['in', 'blue', 'shift', 'dress']","['in', 'a', 'blue', 'dress']","['in', 'blue', 'shift', 'dress']","['in', 'a', 'blue', 'dress']","('IN', 'JJ', 'NN', 'NN')","('IN', 'DT', 'JJ', 'NN')","['in', 'blue', 'shift', 'dress']","['in', 'a', 'blue', 'dress']","['blue', 'shift', 'dress']","['blue', 'dress']",['in'],"['in', 'a']",0.6,0.6666666666666666,0.6,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,13,0.0,0.0,0.0,0.0,0.7647058823529411
338,4,SIMI,atop a red an yellow motorcycle,on a red and yellow motorcycle,5 6 7 8 9 10,4 5 6 7 8 9,233,atop a red an yellow motorcycle,on a red and yellow motorcycle,atop a red an yellow motorcycle,on a red and yellow motorcycle,"['atop', 'a', 'red', 'an', 'yellow', 'motorcycle']","['on', 'a', 'red', 'and', 'yellow', 'motorcycle']","['atop', 'a', 'red', 'an', 'yellow', 'motorcycle']","['on', 'a', 'red', 'and', 'yellow', 'motorcycle']","('VB', 'DT', 'JJ', 'DT', 'JJ', 'NN')","('IN', 'DT', 'JJ', 'CC', 'JJ', 'NN')","['atop', 'a', 'red', 'an', 'yellow', 'motorcycle']","['on', 'a', 'red', 'and', 'yellow', 'motorcycle']","['atop', 'red', 'yellow', 'motorcycle']","['red', 'yellow', 'motorcycle']","['a', 'an']","['on', 'a', 'and']",0.5,0.75,0.5,0.625,0.3571428571428571,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
339,3,FORW,Two brunette girls            ,A couple                      ,1 2 3,1 2,233,two brunette girls            ,a couple                      ,two brunette girls,a couple,"['two', 'brunette', 'girls']","['a', 'couple']","['two', 'brunette', 'girls']","['a', 'couple']","('CD', 'NN', 'NNS')","('DT', 'NN')","['two', 'brunette', 'girl']","['a', 'couple']","['two', 'brunette', 'girl']",['couple'],[],['a'],0.0,0.0,0.0,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,0.5,0.8094485875732267,0.0,3.959982915634574e-301,0.0,1.936566950965566e-301,0.0,0.9411764705882353,0.5,0.8094485875732267,0.0,0.9411764705882353,11,8,1.0,0.0,0.25,0.0,0.5294117647058824
340,4,FORW,of a red tandem bicycle       ,of a tandem bicycle           ,7 8 9 10 11,8 9 10 11,234,of a red tandem bicycle       ,of a tandem bicycle           ,of a red tandem bicycle,of a tandem bicycle,"['of', 'a', 'red', 'tandem', 'bicycle']","['of', 'a', 'tandem', 'bicycle']","['of', 'a', 'red', 'tandem', 'bicycle']","['of', 'a', 'tandem', 'bicycle']","('IN', 'DT', 'JJ', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['of', 'a', 'red', 'tandem', 'bicycle']","['of', 'a', 'tandem', 'bicycle']","['red', 'tandem', 'bicycle']","['tandem', 'bicycle']","['of', 'a']","['of', 'a']",0.8,0.6666666666666666,0.8,0.5,0.21428571428571427,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
341,4,FORW,on the back seat              ,on the back                   ,3 4 5 6,5 6 7,234,on the back seat              ,on the back                   ,on the back seat,on the back,"['on', 'the', 'back', 'seat']","['on', 'the', 'back']","['on', 'the', 'back', 'seat']","['on', 'the', 'back']","('IN', 'DT', 'JJ', 'NN')","('IN', 'DT', 'NN')","['on', 'the', 'back', 'seat']","['on', 'the', 'back']","['back', 'seat']",['back'],"['on', 'the']","['on', 'the']",0.75,0.5,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
342,3,FORW,with bright green walls and artwork,with bright green walls       ,4 5 6 7 8 9,4 5 6 7,236,with bright green walls and artwork,with bright green walls       ,with bright green walls and artwork,with bright green walls,"['with', 'bright', 'green', 'walls', 'and', 'artwork']","['with', 'bright', 'green', 'walls']","['with', 'bright', 'green', 'walls', 'and', 'artwork']","['with', 'bright', 'green', 'walls']","('IN', 'JJ', 'JJ', 'NNS', 'CC', 'NN')","('IN', 'JJ', 'JJ', 'NNS')","['with', 'bright', 'green', 'wall', 'and', 'artwork']","['with', 'bright', 'green', 'wall']","['bright', 'green', 'wall', 'artwork']","['bright', 'green', 'wall']","['with', 'and']",['with'],0.6666666666666666,0.75,0.6666666666666666,0.625,0.21428571428571427,0.7857142857142856,0.21428571428571425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
343,4,SIMI,Home office space             ,Small office space            ,1 2 3,1 2 3,236,home office space             ,small office space            ,home office space,small office space,"['home', 'office', 'space']","['small', 'office', 'space']","['home', 'office', 'space']","['small', 'office', 'space']","('NN', 'NN', 'NN')","('JJ', 'NN', 'NN')","['home', 'office', 'space']","['small', 'office', 'space']","['home', 'office', 'space']","['small', 'office', 'space']",[],[],0.5,0.5,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,9,1.0,0.0,0.08333333333333333,0.0,0.5882352941176471
344,4,SIMI,on a beach                    ,on shore                      ,3 4 5,4 5,237,on a beach                    ,on shore                      ,on a beach,on shore,"['on', 'a', 'beach']","['on', 'shore']","['on', 'a', 'beach']","['on', 'shore']","('IN', 'DT', 'NN')","('IN', 'NN')","['on', 'a', 'beach']","['on', 'shore']",['beach'],['shore'],"['on', 'a']",['on'],0.25,0.0,0.25,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,0.3333333333333333,0.6979831568441129,0.5745078928932736,1.2670298228288987e-301,1.3820754600857774e-301,1.033115814605139e-301,1.3751943968827499e-301,0.8,0.3333333333333333,0.6979831568441129,0.5745078928932736,0.8,4,10,0.0,1.0,0.5,0.0,0.47058823529411764
345,5,EQUI,Yellow boat                   ,A yellow boat                 ,1 2,1 2 3,237,yellow boat                   ,a yellow boat                 ,yellow boat,a yellow boat,"['yellow', 'boat']","['a', 'yellow', 'boat']","['yellow', 'boat']","['a', 'yellow', 'boat']","('JJ', 'NN')","('DT', 'JJ', 'NN')","['yellow', 'boat']","['a', 'yellow', 'boat']","['yellow', 'boat']","['yellow', 'boat']",[],['a'],0.6666666666666666,1.0,0.6666666666666666,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
346,4,FORW,on the blue clothed dining table,with a blue table cloth       ,6 7 8 9 10 11,8 9 10 11 12,238,on the blue clothed dining table,with a blue table cloth       ,on the blue clothed dining table,with a blue table cloth,"['on', 'the', 'blue', 'clothed', 'dining', 'table']","['with', 'a', 'blue', 'table', 'cloth']","['on', 'the', 'blue', 'clothed', 'dining', 'table']","['with', 'a', 'blue', 'table', 'cloth']","('IN', 'DT', 'NN', 'VBD', 'VBG', 'NN')","('IN', 'DT', 'NN', 'NN', 'NN')","['on', 'the', 'blue', 'clothe', 'din', 'table']","['with', 'a', 'blue', 'table', 'cloth']","['blue', 'clothe', 'din', 'table']","['blue', 'table', 'cloth']","['on', 'the']","['with', 'a']",0.2222222222222222,0.4,0.2222222222222222,0.625,0.2857142857142857,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,13,0.0,0.0,0.0,0.0,0.7647058823529411
347,3,SIMI,A kitchendiner with papers    ,A small kitchen and a cluttered table,1 2 3 4,1 2 3 4 5 6 7,238,a kitchendiner with papers    ,a small kitchen and a cluttered table,a kitchendiner with papers,a small kitchen and a cluttered table,"['a', 'kitchendiner', 'with', 'papers']","['a', 'small', 'kitchen', 'and', 'a', 'cluttered', 'table']","['a', 'kitchendiner', 'with', 'papers']","['a', 'small', 'kitchen', 'and', 'a', 'cluttered', 'table']","('DT', 'NN', 'IN', 'NNS')","('DT', 'JJ', 'NN', 'CC', 'DT', 'JJ', 'NN')","['a', 'kitchendiner', 'with', 'paper']","['a', 'small', 'kitchen', 'and', 'a', 'cluttered', 'table']","['kitchendiner', 'paper']","['small', 'kitchen', 'cluttered', 'table']","['a', 'with']","['a', 'and', 'a']",0.1111111111111111,0.0,0.1111111111111111,0.375,0.4285714285714286,0.4285714285714285,0.5714285714285714,0.16666666666666666,0.5074317444173395,0.0,1.3078329967456726e-301,5.920441345667506e-302,7.78194945048145e-302,0.0,0.7058823529411765,0.25,0.5074317444173395,0.45005942938814136,0.7058823529411765,9,8,1.0,0.0,0.08333333333333333,0.0,0.5294117647058824
348,4,FORW,A gray cat                    ,The cat                       ,1 2 3,1 2,239,a gray cat                    ,the cat                       ,a gray cat,the cat,"['a', 'gray', 'cat']","['the', 'cat']","['a', 'gray', 'cat']","['the', 'cat']","('DT', 'JJ', 'NN')","('DT', 'NN')","['a', 'gray', 'cat']","['the', 'cat']","['gray', 'cat']",['cat'],['a'],['the'],0.25,0.5,0.25,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,13,1.0,0.0,0.25,0.0,0.8235294117647058
349,5,EQUI,on the window ledge           ,on the window sill            ,6 7 8 9,5 6 7 8,239,on the window ledge           ,on the window sill            ,on the window ledge,on the window sill,"['on', 'the', 'window', 'ledge']","['on', 'the', 'window', 'sill']","['on', 'the', 'window', 'ledge']","['on', 'the', 'window', 'sill']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['on', 'the', 'window', 'ledge']","['on', 'the', 'window', 'sill']","['window', 'ledge']","['window', 'sill']","['on', 'the']","['on', 'the']",0.6,0.3333333333333333,0.6,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.23529411764705882
350,4,SIMI,A green and white cargo plane ,White and green commercial airliner,1 2 3 4 5 6,1 2 3 4 5,240,a green and white cargo plane ,white and green commercial airliner,a green and white cargo plane,white and green commercial airliner,"['a', 'green', 'and', 'white', 'cargo', 'plane']","['white', 'and', 'green', 'commercial', 'airliner']","['a', 'green', 'and', 'white', 'cargo', 'plane']","['white', 'and', 'green', 'commercial', 'airliner']","('DT', 'JJ', 'CC', 'JJ', 'NN', 'NN')","('JJ', 'CC', 'JJ', 'JJ', 'NN')","['a', 'green', 'and', 'white', 'cargo', 'plane']","['white', 'and', 'green', 'commercial', 'airliner']","['green', 'white', 'cargo', 'plane']","['white', 'green', 'commercial', 'airliner']","['a', 'and']",['and'],0.375,0.3333333333333333,0.375,0.625,0.2857142857142857,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
351,5,EQUI,taking of                     ,taking off                    ,7 8,6 7,240,taking of                     ,taking off                    ,taking of,taking off,"['taking', 'of']","['taking', 'off']","['taking', 'of']","['taking', 'off']","('NN', 'IN')","('VBG', 'RP')","['taking', 'of']","['take', 'off']",['taking'],['take'],['of'],['off'],0.3333333333333333,0.0,0.0,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,0.39596631368822577,1.0,7.809245570151284e-302,1.0,0.0,1.0,1.0,1.0,0.39596631368822577,1.0,1.0,6,10,0.0,1.0,0.3333333333333333,0.0,0.5882352941176471
352,4,BACK,from an airport               ,of runway                     ,9 10 11,8 9,240,from an airport               ,of runway                     ,from an airport,of runway,"['from', 'an', 'airport']","['of', 'runway']","['from', 'an', 'airport']","['of', 'runway']","('IN', 'DT', 'NN')","('IN', 'NN')","['from', 'an', 'airport']","['of', 'runway']",['airport'],['runway'],"['from', 'an']",['of'],0.0,0.0,0.0,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,0.125,0.4283457627196799,0.0,6.715904787658215e-302,0.0,0.0,0.0,0.5882352941176471,0.125,0.4283457627196799,0.0,0.5882352941176471,7,10,0.0,1.0,0.25,0.25,0.1764705882352941
353,4,BACK,are                           ,are sitting                   ,3,4 5,241,are                           ,are sitting                   ,are,are sitting,['are'],"['are', 'sitting']",['are'],"['are', 'sitting']","('VBP',)","('VBP', 'VBG')",['be'],"['be', 'sit']",[],['sit'],['are'],['are'],0.5,0.0,0.5,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,0.3333333333333333,0.0,0.0
354,4,BACK,inside and black and white furry enclosure,"inside a cow-schemed , fur-covered dome",6 7 8 9 10 11 12,6 7 8 9 10 11,241,inside and black and white furry enclosure,"inside a cow schemed , fur covered dome",inside and black and white furry enclosure,"inside a cow schemed , fur covered dome","['inside', 'and', 'black', 'and', 'white', 'furry', 'enclosure']","['inside', 'a', 'cow', 'schemed', ',', 'fur', 'covered', 'dome']","['inside', 'and', 'black', 'and', 'white', 'furry', 'enclosure']","['inside', 'a', 'cow', 'schemed', 'fur', 'covered', 'dome']","('RB', 'CC', 'JJ', 'CC', 'JJ', 'NN', 'NN')","('IN', 'DT', 'NN', 'VBD', 'JJ', 'VBD', 'NN')","['inside', 'and', 'black', 'and', 'white', 'furry', 'enclosure']","['inside', 'a', 'cow', 'scheme', 'fur', 'cover', 'dome']","['inside', 'black', 'white', 'furry', 'enclosure']","['inside', 'cow', 'scheme', 'fur', 'cover', 'dome']","['and', 'and']",['a'],0.07692307692307693,0.1,0.08333333333333333,0.75,0.5,0.5714285714285714,0.4285714285714285,1.0,1.0,0.45005942938814136,1.0,7.852096544155419e-302,1.0,6.394717379587924e-302,1.0,1.0,1.0,0.5060189611780347,1.0,12,17,0.0,1.0,0.41666666666666663,0.0,1.0
355,4,BACK,Two cats                      ,Two baby kittens              ,1 2,1 2 3,241,two cats                      ,two baby kittens              ,two cats,two baby kittens,"['two', 'cats']","['two', 'baby', 'kittens']","['two', 'cats']","['two', 'baby', 'kittens']","('CD', 'NNS')","('CD', 'NN', 'NNS')","['two', 'cat']","['two', 'baby', 'kitten']","['two', 'cat']","['two', 'baby', 'kitten']",[],[],0.25,0.25,0.25,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,1.0,1.0,0.0,1.0,5.131063830318904e-302,1.0,5.944336948637352e-302,1.0,1.0,1.0,0.3617618393399106,1.0,13,10,1.0,0.0,0.25,0.0,0.7647058823529411
