,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jaccard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
190,5,EQUI,may delay                     ,to delay                      ,5 6,5 6,125,may delay                     ,to delay                      ,may delay,to delay,"['may', 'delay']","['to', 'delay']","['may', 'delay']","['to', 'delay']","('MD', 'VB')","('TO', 'VB')","['may', 'delay']","['to', 'delay']","['may', 'delay']",['delay'],[],['to'],0.3333333333333333,0.5,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,6,1.0,0.0,0.29411764705882354,0.0,0.5882352941176471
191,5,EQUI,N Korea                       ,N. Korea                      ,1 2,1 2,125,n korea                       ,n  korea                      ,n korea,n  korea,"['n', 'korea']","['n', 'korea']","['n', 'korea']","['n', 'korea']","('NNS', 'VBP')","('NNS', 'VBP')","['n', 'korea']","['n', 'korea']","['n', 'korea']","['n', 'korea']",[],[],1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8,8,0.0,0.0,0.0,0.0,0.23529411764705882
192,1,REL,Critical Gates memoir         ,Gates blast                   ,1 2 3,1 2,126,critical gates memoir         ,gates blast                   ,critical gates memoir,gates blast,"['critical', 'gates', 'memoir']","['gates', 'blast']","['critical', 'gates', 'memoir']","['gates', 'blast']","('JJ', 'NNS', 'VBP')","('NNS', 'VBP')","['critical', 'gate', 'memoir']","['gate', 'blast']","['critical', 'gate', 'memoir']","['gate', 'blast']",[],[],0.25,0.25,0.25,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
193,3,SIMI,to hacking charges            ,at phone hacking hearing      ,5 6 7,5 6 7 8,127,to hacking charges            ,at phone hacking hearing      ,to hacking charges,at phone hacking hearing,"['to', 'hacking', 'charges']","['at', 'phone', 'hacking', 'hearing']","['to', 'hacking', 'charges']","['at', 'phone', 'hacking', 'hearing']","('TO', 'NN', 'NNS')","('IN', 'NN', 'VBG', 'NN')","['to', 'hacking', 'charge']","['at', 'phone', 'hack', 'hearing']","['hacking', 'charge']","['phone', 'hack', 'hearing']",['to'],['at'],0.16666666666666666,0.0,0.0,0.2857142857142857,0.42857142857142855,0.4,0.6,1.0,0.5074317444173395,1.0,1.0949932112260999e-301,1.0,6.231171147423936e-302,1.0,1.0,1.0,0.5074317444173395,1.0,1.0,10,16,0.0,1.0,0.3529411764705882,0.0,0.9411764705882353
194,5,EQUI,is working                    ,work                          ,6 7,9,128,is working                    ,work                          ,is working,work,"['is', 'working']",['work'],"['is', 'working']",['work'],"('VBZ', 'VBG')","('NN',)","['be', 'work']",['work'],['work'],['work'],['is'],[],0.0,1.0,0.5,0.14285714285714285,0.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
195,4,BACK,health care law               ,new health care law           ,3 4 5,5 6 7 8,128,health care law               ,new health care law           ,health care law,new health care law,"['health', 'care', 'law']","['new', 'health', 'care', 'law']","['health', 'care', 'law']","['new', 'health', 'care', 'law']","('NN', 'NN', 'NN')","('JJ', 'NN', 'NN', 'NN')","['health', 'care', 'law']","['new', 'health', 'care', 'law']","['health', 'care', 'law']","['new', 'health', 'care', 'law']",[],[],0.75,0.75,0.75,0.2857142857142857,0.42857142857142855,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
196,4,FORW,Thai political protests       ,Thai protesters               ,1 2 3,1 2,130,thai political protests       ,thai protesters               ,thai political protests,thai protesters,"['thai', 'political', 'protests']","['thai', 'protesters']","['thai', 'political', 'protests']","['thai', 'protesters']","('JJ', 'JJ', 'NNS')","('NN', 'NNS')","['thai', 'political', 'protest']","['thai', 'protester']","['thai', 'political', 'protest']","['thai', 'protester']",[],[],0.25,0.25,0.25,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
197,5,EQUI,2-Egypt pro-Mursi alliance signals flexibility,1-Egypt pro-Mursi alliance signals flexibility,2 3 4 5 6,2 3 4 5 6,131,2 egypt pro mursi alliance signals flexibility,1 egypt pro mursi alliance signals flexibility,2 egypt pro mursi alliance signals flexibility,1 egypt pro mursi alliance signals flexibility,"['2', 'egypt', 'pro', 'mursi', 'alliance', 'signals', 'flexibility']","['1', 'egypt', 'pro', 'mursi', 'alliance', 'signals', 'flexibility']","['2', 'egypt', 'pro', 'mursi', 'alliance', 'signals', 'flexibility']","['1', 'egypt', 'pro', 'mursi', 'alliance', 'signals', 'flexibility']","('CD', 'JJ', 'FW', 'FW', 'NN', 'NNS', 'NN')","('CD', 'JJ', 'FW', 'FW', 'NN', 'NNS', 'NN')","['2', 'egypt', 'pro', 'mursi', 'alliance', 'signal', 'flexibility']","['1', 'egypt', 'pro', 'mursi', 'alliance', 'signal', 'flexibility']","['2', 'egypt', 'pro', 'mursi', 'alliance', 'signal', 'flexibility']","['1', 'egypt', 'pro', 'mursi', 'alliance', 'signal', 'flexibility']",[],[],0.75,0.75,0.75,0.8571428571428572,0.8571428571428572,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
198,4,FORW,Deaths                        ,at least one dead             ,1,4 5 6 7,132,deaths                        ,at least one dead             ,deaths,at least one dead,['deaths'],"['at', 'least', 'one', 'dead']",['deaths'],"['at', 'least', 'one', 'dead']","('NNS',)","('IN', 'JJS', 'CD', 'JJ')",['death'],"['at', 'least', 'one', 'dead']",['death'],"['least', 'one', 'dead']",[],['at'],0.0,0.0,0.0,0.0,0.42857142857142855,0.19999999999999996,0.8,0.14285714285714285,0.4650545544186692,0.0,1.1920592207704092e-301,0.0,9.259697799761989e-302,0.0,0.47058823529411764,0.14285714285714285,0.4650545544186692,0.0,0.47058823529411764,10,11,0.0,1.0,0.058823529411764705,0.0,0.5882352941176471
199,4,FORW,into Scottish pub             ,into pub                      ,6 7 8,11 12,132,into scottish pub             ,into pub                      ,into scottish pub,into pub,"['into', 'scottish', 'pub']","['into', 'pub']","['into', 'scottish', 'pub']","['into', 'pub']","('IN', 'JJ', 'NN')","('IN', 'NN')","['into', 'scottish', 'pub']","['into', 'pub']","['scottish', 'pub']",['pub'],['into'],['into'],0.6666666666666666,0.5,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,8,1.0,0.0,0.058823529411764705,0.0,0.47058823529411764
200,4,BACK,Pakistan jailbreak            ,Taliban prison break          ,3 4,1 2 3,133,pakistan jailbreak            ,taliban prison break          ,pakistan jailbreak,taliban prison break,"['pakistan', 'jailbreak']","['taliban', 'prison', 'break']","['pakistan', 'jailbreak']","['taliban', 'prison', 'break']","('NN', 'NN')","('JJ', 'NN', 'NN')","['pakistan', 'jailbreak']","['taliban', 'prison', 'break']","['pakistan', 'jailbreak']","['taliban', 'prison', 'break']",[],[],0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,11,0.0,1.0,0.11764705882352941,0.0,0.5294117647058824
201,4,FORW,Militants                     ,250 militants                 ,1,5 6,133,militants                     ,250 militants                 ,militants,250 militants,['militants'],"['250', 'militants']",['militants'],"['250', 'militants']","('NNS',)","('CD', 'NNS')",['militant'],"['250', 'militant']",['militant'],"['250', 'militant']",[],[],0.5,0.5,0.5,0.0,0.14285714285714285,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
202,2,REL,brings to a halt              ,wallops                       ,2 5 6 7,2,134,brings to a halt              ,wallops                       ,brings to a halt,wallops,"['brings', 'to', 'a', 'halt']",['wallops'],"['brings', 'to', 'a', 'halt']",['wallops'],"('NNS', 'TO', 'DT', 'NN')","('NNS',)","['brings', 'to', 'a', 'halt']",['wallop'],"['brings', 'halt']",['wallop'],"['to', 'a']",[],0.0,0.0,0.0,0.42857142857142855,0.0,0.8,0.19999999999999996,0.1,0.36700190953903267,0.0,5.331137386652645e-302,5.164772304685122e-302,0.0,0.0,0.5263157894736842,0.25,0.36700190953903267,0.5745078928932736,0.5263157894736842,7,10,0.0,1.0,0.1764705882352941,0.0,0.5882352941176471
203,4,BACK,bomb                          ,bomb attack                   ,5,6 7,135,bomb                          ,bomb attack                   ,bomb,bomb attack,['bomb'],"['bomb', 'attack']",['bomb'],"['bomb', 'attack']","('NN',)","('NN', 'NN')",['bomb'],"['bomb', 'attack']",['bomb'],"['bomb', 'attack']",[],[],0.5,0.5,0.5,0.0,0.14285714285714285,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
204,5,EQUI,Egypt interior minister       ,Egypt 's interior minister    ,1 2 3,1 2 3 4,135,egypt interior minister       ,egypt 's interior minister    ,egypt interior minister,egypt 's interior minister,"['egypt', 'interior', 'minister']","['egypt', ""'s"", 'interior', 'minister']","['egypt', 'interior', 'minister']","['egypt', 'interior', 'minister']","('RB', 'JJ', 'NN')","('RB', 'JJ', 'NN')","['egypt', 'interior', 'minister']","['egypt', 'interior', 'minister']","['egypt', 'interior', 'minister']","['egypt', 'interior', 'minister']",[],[],0.75,1.0,1.0,0.2857142857142857,0.42857142857142855,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
205,3,SIMI,'s security restrictions      ,'s security decree            ,4 5 6,2 3 4,136,'s security restrictions      ,'s security decree            ,'s security restrictions,'s security decree,"[""'s"", 'security', 'restrictions']","[""'s"", 'security', 'decree']","['security', 'restrictions']","['security', 'decree']","('NN', 'NNS')","('NN', 'NN')","['security', 'restriction']","['security', 'decree']","['security', 'restriction']","['security', 'decree']",[],[],0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.6470588235294118
206,4,BACK,Critics                       ,of critics                    ,1,9 10,136,critics                       ,of critics                    ,critics,of critics,['critics'],"['of', 'critics']",['critics'],"['of', 'critics']","('NNS',)","('IN', 'NNS')",['critic'],"['of', 'critic']",['critic'],['critic'],[],['of'],0.5,1.0,0.5,0.0,0.14285714285714285,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,10,0.0,0.0,0.0,0.0,0.058823529411764705
207,5,EQUI,Egypt army                    ,Egypt 's military             ,1 2,1 2 3,137,egypt army                    ,egypt 's military             ,egypt army,egypt 's military,"['egypt', 'army']","['egypt', ""'s"", 'military']","['egypt', 'army']","['egypt', 'military']","('NN', 'NN')","('JJ', 'JJ')","['egypt', 'army']","['egypt', 'military']","['egypt', 'army']","['egypt', 'military']",[],[],0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
208,4,BACK,on Brotherhood                ,on Muslim Brotherhood         ,5 6,6 7 8,137,on brotherhood                ,on muslim brotherhood         ,on brotherhood,on muslim brotherhood,"['on', 'brotherhood']","['on', 'muslim', 'brotherhood']","['on', 'brotherhood']","['on', 'muslim', 'brotherhood']","('IN', 'NN')","('IN', 'NNS', 'NN')","['on', 'brotherhood']","['on', 'muslim', 'brotherhood']",['brotherhood'],"['muslim', 'brotherhood']",['on'],['on'],0.6666666666666666,0.5,0.6666666666666666,0.14285714285714285,0.2857142857142857,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7,8,0.0,1.0,0.058823529411764705,0.0,0.4117647058823529
209,5,EQUI,"between Raffles Place , Marina Bay",between Raffles Place and Marina Bay,6 7 8 9 10 11,4 5 6 7 8 9,139,"between raffles place , marina bay",between raffles place and marina bay,"between raffles place , marina bay",between raffles place and marina bay,"['between', 'raffles', 'place', ',', 'marina', 'bay']","['between', 'raffles', 'place', 'and', 'marina', 'bay']","['between', 'raffles', 'place', 'marina', 'bay']","['between', 'raffles', 'place', 'and', 'marina', 'bay']","('IN', 'NNS', 'VBP', 'CD', 'NN')","('IN', 'NNS', 'NN', 'CC', 'NN', 'NN')","['between', 'raffle', 'place', 'marina', 'bay']","['between', 'raffle', 'place', 'and', 'marina', 'bay']","['raffle', 'place', 'marina', 'bay']","['raffle', 'place', 'marina', 'bay']",['between'],"['between', 'and']",0.7142857142857143,1.0,0.8333333333333334,0.7142857142857142,0.7142857142857142,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,15,0.0,0.0,0.0,0.0,0.8823529411764706
210,4,FORW,Defiant Mugabe                ,Mugabe                        ,1 2,1,140,defiant mugabe                ,mugabe                        ,defiant mugabe,mugabe,"['defiant', 'mugabe']",['mugabe'],"['defiant', 'mugabe']",['mugabe'],"('NN', 'NN')","('NN',)","['defiant', 'mugabe']",['mugabe'],"['defiant', 'mugabe']",['mugabe'],[],[],0.5,0.5,0.5,0.14285714285714285,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
211,4,FORW,for seventh term              ,for another term              ,5 6 7,4 5 6,140,for seventh term              ,for another term              ,for seventh term,for another term,"['for', 'seventh', 'term']","['for', 'another', 'term']","['for', 'seventh', 'term']","['for', 'another', 'term']","('IN', 'JJ', 'NN')","('IN', 'DT', 'NN')","['for', 'seventh', 'term']","['for', 'another', 'term']","['seventh', 'term']","['another', 'term']",['for'],['for'],0.5,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
212,4,BACK,to Oprah                      ,in Oprah interview            ,5 6,6 7 8,141,to oprah                      ,in oprah interview            ,to oprah,in oprah interview,"['to', 'oprah']","['in', 'oprah', 'interview']","['to', 'oprah']","['in', 'oprah', 'interview']","('TO', 'VB')","('IN', 'CD', 'NN')","['to', 'oprah']","['in', 'oprah', 'interview']",['oprah'],"['oprah', 'interview']",['to'],['in'],0.25,0.5,0.25,0.14285714285714285,0.2857142857142857,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,1.0,0.5294117647058824,0.0,0.0
213,3,SIMI,after wild party              ,after alleged embassy orgy    ,6 7 8,4 5 6 7,142,after wild party              ,after alleged embassy orgy    ,after wild party,after alleged embassy orgy,"['after', 'wild', 'party']","['after', 'alleged', 'embassy', 'orgy']","['after', 'wild', 'party']","['after', 'alleged', 'embassy', 'orgy']","('IN', 'JJ', 'NN')","('IN', 'VBN', 'NN', 'NN')","['after', 'wild', 'party']","['after', 'allege', 'embassy', 'orgy']","['wild', 'party']","['allege', 'embassy', 'orgy']",['after'],['after'],0.16666666666666666,0.0,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.4,0.6,0.25,0.6188971751464533,0.0,8.47768126666901e-302,6.259402286666627e-302,0.0,6.151911962424818e-302,0.7692307692307693,0.25,0.6188971751464533,0.4027463194086353,0.7692307692307693,7,10,0.0,1.0,0.1764705882352941,0.0,0.5882352941176471
214,5,EQUI,Honduran ambassador           ,Honduras ambassador           ,1 2,1 2,142,honduran ambassador           ,honduras ambassador           ,honduran ambassador,honduras ambassador,"['honduran', 'ambassador']","['honduras', 'ambassador']","['honduran', 'ambassador']","['honduras', 'ambassador']","('NN', 'NN')","('NNS', 'NN')","['honduran', 'ambassador']","['honduras', 'ambassador']","['honduran', 'ambassador']","['honduras', 'ambassador']",[],[],0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
215,3,SIMI,on upbeat US economic data    ,"by positive US , China data   ",4 5 6 7 8,4 5 6 7 8 9,143,on upbeat us economic data    ,"by positive us , china data   ",on upbeat us economic data,"by positive us , china data","['on', 'upbeat', 'us', 'economic', 'data']","['by', 'positive', 'us', ',', 'china', 'data']","['on', 'upbeat', 'us', 'economic', 'data']","['by', 'positive', 'us', 'china', 'data']","('IN', 'JJ', 'PRP', 'JJ', 'NNS')","('IN', 'JJ', 'PRP', 'VBP', 'NNS')","['on', 'upbeat', 'u', 'economic', 'data']","['by', 'positive', 'u', 'china', 'data']","['upbeat', 'u', 'economic', 'data']","['positive', 'u', 'china', 'data']",['on'],['by'],0.2222222222222222,0.3333333333333333,0.25,0.5714285714285714,0.7142857142857142,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
216,4,FORW,landmark nuclear deal         ,nuclear deal                  ,7 8 9,6 7,144,landmark nuclear deal         ,nuclear deal                  ,landmark nuclear deal,nuclear deal,"['landmark', 'nuclear', 'deal']","['nuclear', 'deal']","['landmark', 'nuclear', 'deal']","['nuclear', 'deal']","('NN', 'JJ', 'NN')","('JJ', 'NN')","['landmark', 'nuclear', 'deal']","['nuclear', 'deal']","['landmark', 'nuclear', 'deal']","['nuclear', 'deal']",[],[],0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
217,4,BACK,six global powers             ,world powers                  ,3 4 5,3 4,144,six global powers             ,world powers                  ,six global powers,world powers,"['six', 'global', 'powers']","['world', 'powers']","['six', 'global', 'powers']","['world', 'powers']","('CD', 'JJ', 'NNS')","('NN', 'NNS')","['six', 'global', 'power']","['world', 'power']","['six', 'global', 'power']","['world', 'power']",[],[],0.25,0.25,0.25,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,14,0.0,1.0,0.23529411764705882,0.0,0.8235294117647058
218,4,FORW,in air strike in central Syria,in Syrian air strike          ,3 4 5 8 9 10,5 6 7 8,145,in air strike in central syria,in syrian air strike          ,in air strike in central syria,in syrian air strike,"['in', 'air', 'strike', 'in', 'central', 'syria']","['in', 'syrian', 'air', 'strike']","['in', 'air', 'strike', 'in', 'central', 'syria']","['in', 'syrian', 'air', 'strike']","('IN', 'NN', 'NN', 'IN', 'JJ', 'NNS')","('IN', 'JJ', 'NN', 'NN')","['in', 'air', 'strike', 'in', 'central', 'syria']","['in', 'syrian', 'air', 'strike']","['air', 'strike', 'central', 'syria']","['syrian', 'air', 'strike']","['in', 'in']",['in'],0.5,0.4,0.5,0.7142857142857142,0.42857142857142855,0.7,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
219,3,SIMI,Mandela ` Inspiration '       ,Mandela 's inspiration effect ,3 4 5 6,3 4 5 6,146,mandela ` inspiration '       ,mandela 's inspiration effect ,mandela ` inspiration ',mandela 's inspiration effect,"['mandela', '`', 'inspiration', ""'""]","['mandela', ""'s"", 'inspiration', 'effect']","['mandela', 'inspiration']","['mandela', 'inspiration', 'effect']","('NN', 'NN')","('JJ', 'NN', 'NN')","['mandela', 'inspiration']","['mandela', 'inspiration', 'effect']","['mandela', 'inspiration']","['mandela', 'inspiration', 'effect']",[],[],0.3333333333333333,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
220,5,EQUI,of US debt deal               ,of U.S. debt deal             ,8 9 10 11,8 9 10 11,147,of us debt deal               ,of u s  debt deal             ,of us debt deal,of u s  debt deal,"['of', 'us', 'debt', 'deal']","['of', 'u', 's', 'debt', 'deal']","['of', 'us', 'debt', 'deal']","['of', 'u', 's', 'debt', 'deal']","('IN', 'PRP', 'NN', 'NN')","('IN', 'JJ', 'JJ', 'NN', 'NN')","['of', 'u', 'debt', 'deal']","['of', 'u', 's', 'debt', 'deal']","['u', 'debt', 'deal']","['u', 'debt', 'deal']",['of'],"['of', 's']",0.5,1.0,0.8,0.42857142857142855,0.5714285714285714,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
221,5,EQUI,Asian markets                 ,Asian stocks                  ,1 2,1 2,147,asian markets                 ,asian stocks                  ,asian markets,asian stocks,"['asian', 'markets']","['asian', 'stocks']","['asian', 'markets']","['asian', 'stocks']","('JJ', 'NNS')","('JJ', 'NNS')","['asian', 'market']","['asian', 'stock']","['asian', 'market']","['asian', 'stock']",[],[],0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,5.770867916179875e-302,1.0,5.355908049383165e-302,1.0,1.0,1.0,0.5060189611780347,1.0,10,11,0.0,1.0,0.058823529411764705,0.0,0.6470588235294118
